user_id,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,696,697,698,699,700,701,702,703,704,705,706,1119,1120,1121,1122,1123,1124,1125,1401,1402,1403,1404,1405,1406,1407,1704,1705,1706,1707
7867, 190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7868, 34,,, 45, 194, 73,,,,,,,,,,,,,,,, 68, 196,,,,,,,,,,,,,,,,,,,,,,,, 78,,,,,,,,,,,,,, 35,, 391,,,,,,,,,,,,,,,
7869, 127, 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 191
7870, 88, 120,, 28,, 108,,, 649,,,,,,,,,,,,, 50,,,,,,,,,,,,,,,,,,,,,,,,, 118,,,,,,, 439,,,,,,, 87, 118,, 185,, 88,, 47,,,,,,, 40, 91,, 132
7871, 38, 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 403,,,,,,, 44,,,,, 30,,,,,,,,,,,, 109
7872, 111, 20, 153, 76,, 69,,, 448,,,,,,,,,,,,, 98,,,,,,,,,,,,,,,,,,,,,,,,, 156,,,,, 119,, 458,,,,,,, 30, 93,, 83,, 77,, 220,,,,,,, 35,,, 93
7873, 36, 19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 44,,,,,,, 1146,,,,, 254,,,,,,,,,,,, 664
7874, 67, 79,, 141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 47, 319,,,, 22,, 53,,,,,,,,,, 125
7875, 76, 31, 75, 64, 61, 97,,, 663, 14,,,,, 52,,,,,,, 51,,,,,,,,,,,,,,,,, 177,,,, 563,,,, 130,,,, 121, 142,, 516,,,,,,, 46, 72, 263, 223, 38, 90,, 70,,,,,,, 19, 90, 97, 139
7876, 22, 32, 92, 136,, 154,,, 638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 78,,,,, 92,,,,,,,,, 109, 103,, 35,, 132,, 243,,,,,,, 50,,, 71
7877, 13, 41, 56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 215
7878, 13, 22,,,, 92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 84,,,,, 80,,,,,,,,, 42, 92,, 70
7879, 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 81,,,,,,,,,,,,
7898,, 21, 24, 36, 322, 72, 108,, 130, 342, 82,,,, 41,,,,, 101,, 79, 86,,,,,,,,,,, 106, 253,,,,,,,, 50,,,, 56,,,,, 73,, 216,,,,, 891,, 24, 82, 79, 155,, 29, 141, 33,,,,,,, 70, 58, 56, 73
7906, 26, 17, 103, 20,, 147,,,,,,,,, 306,,,,,,, 344,,,,,,,,,,,,,,,,, 66,,,, 594,,,, 563,,,,, 66,,,,,,,,, 31, 40,, 1766,, 19,, 566,,,,,,, 67, 110, 478, 112
7909, 71, 9,, 165, 115, 140,,,,, 234,,,, 40,,,,,,, 389,, 126,,, 187, 143,,,,,,,,,,,,, 1611,,, 105, 1025,, 183,,,,, 116, 1807, 533,, 907, 582, 1396,,, 23,,, 50,, 13, 109,, 905,, 160,,,, 172,, 935,
7911, 78, 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 23,,,,, 9,,,,,,,,,,,,
7917, 43, 58, 52, 27,, 69,,,,,,,,,,,,,,,, 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 103,,,,,,,,, 33, 185,, 136,, 18,, 145,,,,,,, 222, 97, 283, 60
7921, 13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7937, 77, 68, 90, 61,, 64,,,,,,,,,,,,,,,, 194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 81, 67,,,, 35,, 521,,,,,,, 62,,, 64
7938, 84, 21, 592, 17,, 318,,,,,,,,,,,,,,,, 106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25, 160,,,, 14,, 86,,,,,,, 24,,, 88
7944, 22, 20, 20,,, 34, 67,, 194,, 74,,,, 184,,,,,,, 30,, 515,,, 412, 369, 338,,,,,,,,, 2096, 34,, 696,,,, 307,, 91,,,,, 52,, 278,, 760,,, 174,, 18, 31, 55, 114, 271, 14, 587, 22,, 284, 246,,,, 86, 66, 327, 35
7947, 133, 11, 37, 48,, 56,,,,,,,,,,,,,,,, 56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22, 101,,,, 18,, 53,,,,,,,, 61,, 56
7951, 103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 49,,,,,,,,,,,,
7953, 28, 9, 35, 223,, 41,,,,,,,,,,,,,,,, 33,,,,,,,,,,,,,,,,,,,,,,,,, 72,,,,, 87,,,,,,,,, 18, 33,,,, 14,,,,,,,,,,,,
7955, 112, 28, 61, 194,, 46,,,,,,,,,,,,,,,, 46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 63,,,,,,,,, 31, 30,,,, 44,, 67,,,,,,, 37, 395,, 48
7961, 65, 12, 34, 49,, 43,,,,,,,,,,,,,,,, 70,,,,,,,,,,,,,,,,,,,,,,,,, 198,,,,, 683,,,,,,,,, 26, 27,, 175,, 14,, 174,,,,,,, 38, 32, 330, 106
7963, 61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 61,,,,, 58,,,,,,,,,,,,
7964, 200, 16, 76, 184,, 90,,,,,,,,, 388,,,,,,, 93,,,,,,,,,,,,,,,,,,,,,,,,, 529,,,,, 119,,,,,,,,, 70, 304,, 346,, 28,, 182,,,,,,, 137, 82, 1523, 692
7965, 44, 15, 15, 46, 87, 27, 62, 42, 46, 559, 77, 114, 236, 138, 37, 327,, 398,, 33, 126, 31, 131,,,, 319, 704, 854,, 148,, 60, 96, 125,,, 1048, 32, 823, 144,, 98,, 58,, 45,,,, 22, 38,, 83,,, 294,, 52,, 19, 16, 33, 32, 259, 24, 172, 30, 1425, 128, 82,,,, 23, 96, 23, 41
7967, 107, 18, 30, 46, 241, 56,,, 50, 254, 68,,,, 57,,,,, 164,, 35, 128,,,,,,,,,,,,,,,, 83,,,, 1080,,,,,,,,, 38,,,,,,, 93,, 21, 13,, 122,, 36,, 86,,,,,,, 46, 31, 264, 269
7969, 27, 18, 67, 122,, 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 28, 36,,,, 16,, 87,,,,,,, 64,,,
7971, 159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7973, 70, 26, 46, 67,, 30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 29, 33,,,, 14,,,,,,,,,,,,
7974, 58, 8, 35, 20, 89, 33, 250, 212, 194, 669, 60, 208, 172,, 70, 343,,, 118, 667,, 76, 227,,,, 237,, 872,, 261,, 431, 334, 323,,, 288, 429, 837, 435,, 381,, 277,, 40,,,, 41, 36,, 88,, 685,,, 407,, 46, 33, 83, 58, 227, 18, 217, 39,, 225, 167,, 252,, 16, 48, 139, 55
7976, 251, 41, 125, 201,, 79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 33, 359,,,, 22,, 249,,,,,,, 38,,, 43
7977, 48, 13, 228, 32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 71,,,,,,,,, 89, 71,, 69,, 124,, 26,,,,,,,, 122,,
7978, 131, 11, 248, 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 148,,,,,,,,, 29, 49,,,, 40,,,,,,,,,, 28,,
7980, 55, 13, 108, 177,, 202,,,,,,,,,,,,,,,, 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 483,,,,,,,,, 29, 72,,,, 31,, 339,,,,,,, 442, 586, 143, 325
7981, 49, 163, 89, 130,, 40,,, 74, 243,,,,, 122,,,,,,, 481,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 285, 45,,,,,,,,, 91, 39, 68,,, 32,, 105,,,,,,, 28, 125, 99, 85
7982, 120, 129, 172, 13,, 292,,,,,,,,, 125,,,,,,, 65,,,,,,,,,,,,,,,,,,,,,,,,, 159,,,,, 44,,,,,,,,, 42, 395,, 203,, 28,, 269,,,,,,, 35, 309, 127, 69
7983, 85, 247, 47, 25,, 208,,,,,,,,,,,,,,,, 204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 60,,,,,,,,, 52, 30, 183,,, 32,, 111,,,,,,, 79,, 179, 295
7984, 68, 16, 507, 68,, 182,,, 185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 21,,,,,,,, 88,,,,,,,,,,,,,, 76, 36,, 71,, 22,, 106,,,,,,, 79, 27,,
7985, 40, 40, 285, 135,, 243,,,,,,,,,,,,,,,, 63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 42, 53,,,, 64,, 184,,,,,,, 151,,,
7986, 84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7987, 22, 38, 234, 68, 173, 68, 145,, 189, 367, 159,,,, 204,,,,,,, 226,,,,,,,,,,,,,,,,, 117, 32,,,,,,, 357,,,,, 46,,,,,,, 117,, 50, 32, 188, 190,, 39,, 44,,,,,,, 54, 78, 137, 39
7988, 57, 42,, 30, 483, 112,,, 444, 447, 772,,,, 299,,,,,,, 108,,,,,,,,,,,,,,,,, 141,,,,,,,, 95,,,,, 117,,,,,,,,, 25, 30,, 141,, 36,, 246,,,,,,, 52, 69, 51, 328
7989, 91, 127, 120, 43, 60, 203, 47,, 162,, 823,,,, 33,,,,,,, 221,,,, 52,,,,,,,,,,,,, 97,,,,,,,, 77,,,,, 54,,,,,,, 68,, 26, 184,, 57,, 30,, 91,,,,,,, 111, 74,, 81
7990, 143,,, 69,, 65,,, 200,,,,,,,,,,,,, 238,,,,,,,,,,,,,,,,, 126,,,,,,,, 228,,,,, 66,,,,,,,,, 65, 54,, 287,, 99,, 61,,,,,,, 277, 242,, 64
7992, 276, 76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 42, 404,,,, 31,,,,,,,,,,,,
7993, 18, 11, 41, 28,, 55,,,,,,,,,,,,,,,, 171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 20, 28,,,, 14,, 59,,,,,,, 29,,, 130
7994, 33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 469,,,,,,,,,,,,,,,,,,,, 56,,,,,,,,,,,,,,,
7995, 232, 116, 98, 222,, 78,,, 266,,,,,, 303,,,,,,, 76,,,,,,,,,,,,,,,,, 133,,,,,,,, 153,,,,, 30,,,,,,,,, 43, 51,, 392,, 83,, 66,,,,,,, 126, 87, 408, 34
7997, 28, 72, 60, 155,, 28,,, 150, 292,,,,, 741,,,,,,, 723,,,,,,,,,,,,,,,,, 103,,,,,,,, 37,,,,, 34,,,,,,,,, 12, 27,, 64,, 8,, 77,,,,,,, 68, 230, 325, 36
7998, 32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7999, 117, 17, 40, 39,, 36,,, 109, 405,,,,, 92,,,,,,, 46,,,,,,,,,,,,,,,,, 104,,,,,,,, 89,,,,, 47,,,,,,,,, 37, 22,, 45,, 14,, 53,,,,,,, 51, 193, 184, 37
8000, 24, 12, 81, 12,, 33,,,,,,,,,,,,,,,, 54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 175,,,,,,,,, 23, 107,,,, 9,, 47,,,,,,, 59,,, 26
8001, 39, 18, 33, 179,, 85,,,,,,,,,,,,,,,, 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 17, 23,,,, 24,, 73,,,,,,, 44,,,
8002, 38, 17, 39, 16,, 160,,,,,,,,,,,,,,,, 169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 94,,,,,,,,, 32, 77,,,, 31,,,,,,,,, 39,,,
8004, 27, 14, 42, 64, 166, 50, 72,, 99, 1055, 162,,,, 52,,,,, 225,, 74,,,,,,,,,,,,,,,,, 331,,,,,,,, 31,,,,, 52,, 78,,,,,,, 22, 32, 8404, 127,, 34,, 28,,,,,,, 184, 196, 63, 285
8007, 22, 7, 30, 35, 289, 164, 389,, 77, 637, 138,,,, 88,,,,, 251,, 213, 383,,,,,,,,,,,,,,,, 432,,,, 754,,,, 42,,,,, 37,, 146,,,,,,, 27, 18, 276, 43,, 27,, 36,,,,,,, 13, 227, 193, 202
8008, 44, 11, 77, 20, 272, 32, 110, 103, 131,, 505, 219,,, 53, 297,,,, 1585,, 107, 213,,,,,,,,,, 195,,,,,, 273,,,, 309,,,, 110,,,,, 35,,,,,,,,, 24, 19,, 698, 480, 11,, 379,,,,,,, 23, 53, 375, 169
8009, 262, 21, 38, 45,, 46,,,,,,,,,,,,,,,, 439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 69,,,,,,,,, 74, 449,,,, 31,, 65,,,,,,, 62, 112,, 283
8010, 28, 23, 67, 19, 577, 36,,, 68, 134, 95,,,, 182, 1139,,,,,, 82,,,,,,,,,,,,,,,,, 69, 193,,,,,,, 192,,,,, 54,,,,,,,,, 24, 26,, 54,, 40,, 24,,,,,,, 90, 224, 985, 151
8011, 32, 17, 35, 52,, 367,,, 414, 95,,,,, 104,,,,, 1487,, 163,,,,,,,,,,,,,,,,, 933,,,,,,,, 1145,,,,, 59,,,,,,,,, 20, 110,, 1500,, 35,, 183,,,,,,, 177, 107, 331, 302
8012, 34,, 317, 192,, 75,,,,,,,,, 288,,,,,,, 72,,,,,,,,,,,,,,,,,,,,,,,,, 773,,,,, 62,,,,,,,,, 66, 54,, 439,, 58,, 251,,,,,,, 93, 165, 103, 748
8013, 20, 17, 53, 232,, 51,,,,,,,,, 251,,,,,,, 116,,,,,,,,,,,,,,,,, 69,,,,,,,, 37,,,,, 93,,,,,,,,, 36, 92,, 238,, 15,, 195,,,,,,, 77, 112, 118, 165
8014, 24, 11, 62, 12, 81, 43, 55,, 76, 181, 103, 171,,, 33, 89,,,, 231,, 47, 67,,,,,,,,,,,,,,,, 70, 1353,,, 53,,,, 35,,,,, 48,, 103,,,,,,, 24, 20, 104, 61, 372, 13,, 28,, 216,,,,, 15, 96, 168, 81
8015, 27, 11, 79, 21, 144, 77, 795, 1390, 324, 203, 173, 496, 84, 267, 126, 1524, 594, 894, 1322, 602, 758, 180, 691, 1075,, 653, 284, 148, 101, 29, 307,, 118, 150, 430,, 108, 2144, 270, 1056, 127, 480, 1727, 804, 192, 32, 218, 160, 202,, 511, 53,, 154,, 163, 144,, 696, 104, 44, 52, 132, 49, 930, 15, 394, 47, 701, 204, 365,, 29,, 15, 66, 217, 62
8016, 20, 7,,,,,,,,, 98,,,, 114,,,,,,, 62,,,,,,,,,,,,,,,,,,,,,,,,, 77,,,,,,, 298,, 861,,,,, 52, 44,,,,,,,,, 255,,,,,,,
8017, 25, 16, 30, 35,, 234,,, 640, 219,,,,, 419,,,,, 77,, 87,,,,,,,,,,,,,,,,, 288,,,,,,,, 113,,,,, 629,,,,,,,,, 41, 77,, 384,, 26,, 75,,,,,,, 51, 122, 35, 87
8018, 26, 26, 53, 38,, 31,,,,,,,,, 178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 45,,,,, 61,,,,,,,,, 44, 22,, 292,, 17,,,,,,,,,, 86,, 102
8021, 31, 13, 25, 115,, 99,,, 598, 47, 541,,,, 105,,,,, 181,,,,,,,,,,,,,,,,,,,,,,,,,,, 38,,,,, 388,,,,,,,,, 25, 23,, 67,, 23,, 84,,,,,,, 48, 68, 162, 94
8022, 88, 15, 44, 21,, 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 32, 123,,,, 32,,,,,,,,, 42,,,
8023, 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8024, 17,,,,,,,,,,, 45, 83,,, 43,,,,,,,,,, 59,,,,,,, 68, 63, 42,,,,, 274,,,,,,,,,,,,,,,,,,, 68,,,,,, 166,,,,,,,,,,,,,
8025, 84, 18, 80, 151,, 70,,, 456, 982,,,,, 489,,,,,,, 556,,,,,,,,,,,,,,,,, 515,,,,,,,, 908,,,,, 478,,,,,,,,, 85, 56,, 79,, 27,, 230,,,,,,, 193, 541, 348, 265
8026, 40, 16, 67, 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 44, 25,, 355,, 36,,,,,,,,,,,,
8027, 46, 14, 105, 64,, 61,,, 230,, 147,,,, 30,,,,, 543,, 208,,,,,,,,,,,,,,,,, 122,,,,,,,, 438,,,,, 106,,,,,,,,, 26, 36,, 258,, 12,, 82,,,,,,, 51, 149,, 305
8028, 120, 30, 299, 45,, 77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 49, 79,,,, 33,, 467,,,,,,,,,,
8030, 9, 6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 27,,,,, 6,,,,,,,,,,,,
8031, 11, 38, 34, 15,, 20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 28, 20,,,, 7,, 21,,,,,,, 57,,,
8035, 80, 89, 217, 27,, 198,,, 31, 329, 64,,,, 93,,,,, 179, 55, 77,,,,,,,,,,,,,,,,, 14,,,,,,,, 191,,,,, 33,,,,,,,,, 44, 66,, 318,, 18,, 239,,,,,,, 73, 78, 285, 85
8036, 91, 16, 222, 99,, 91,,, 147, 365, 683,,,, 45,,,,,,, 61,,,,,,,,,,,,,,,,, 101,,,,,,,, 53,,,,, 122,,,,,,,,, 22, 42,, 31,, 20,, 342,,,,,,, 71, 140, 213, 262
8037, 137, 202, 60, 20,, 143,,, 120, 524, 109,,,, 162,,,,, 476,, 28,,,,,,,,,,,,,,,,, 52,,,,,,,, 222,,,,, 68,,,,,,,,, 132, 534,, 325,, 49,, 49,,,,,,, 77, 105, 314, 137
8038, 27, 56, 221, 45, 340, 119, 175,, 341, 352, 251,,,, 2319,,,,, 231,, 211,,,,,,,,,,,,, 203,,,, 69,,,, 163,,,, 296,,,,, 79,, 331,,,,,,, 30, 36, 105, 326,, 44,, 137,,,,,,, 342, 30, 157, 190
8039, 54, 23, 104, 44, 698, 96, 221, 644, 329, 368, 217, 383,,, 314, 1169,,,, 181,, 162, 288,,,,,,,, 404,, 210,, 463,,,, 85,,,, 113,,,, 616,,,,, 355,, 253,, 178,,,,, 46, 99, 104, 324, 451, 14,, 212,, 494,,,,, 284, 358, 219, 173
8040, 25, 24, 622, 154,, 42,,,,,,,,,,,,,,,, 2190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 279,,,,,,,,, 127, 195,,,, 55,, 178,,,,,,, 390, 159, 64, 765
8041, 97, 32, 239, 86,, 165,,, 13, 411, 454,,,, 30,,,,, 51, 84, 47,,,,,,,,,,,,,,,,, 33,,,,,,,, 249,,,,, 37,,,,,,,,, 51, 71,, 41,, 71,, 327,,,,,,, 74, 67, 60, 151
8042, 94, 148,, 150,,,,,,,,,,,,,,,,,, 61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8043, 185, 38, 233, 111,, 222, 374,, 176, 579, 955,,,, 135,,,,, 2891,, 229,,,,,,,,,,,,,,,,, 55,,,,,,,, 178,,,,, 115,,,,,,,,, 35, 67, 507, 282,, 25,, 103,,,,,,, 78, 54, 353, 219
8044, 191, 97,, 162,,,,, 27,,,,,,,,,,,, 40, 190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 83,,,,,,,,, 45, 215,, 178,, 234,, 330,,,,,,, 389, 202,, 1116
8045, 202, 87, 40, 47, 367, 343, 227,, 328, 374, 270, 315,,, 2052,,,,, 209,, 391, 189,,,,,,,,,,,, 761,,,, 323,,,, 434,,,, 587,,,,, 363,, 811,,,,,,, 56, 145, 146, 341,, 32,, 185,,,,,,, 229, 405, 122, 46
8046, 141, 120, 112, 80,, 431,,,, 264,,,,, 106,,,,,,, 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 102,,,,,,,,, 20, 97,, 178,, 17,,,,,,,,,, 116, 210, 120
8047, 111, 36, 151, 197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 44,,,,,,,,, 44, 144,,,, 32,,,,,,,,, 2350,,,
8048, 80, 86, 251, 79,, 97,,, 32, 524, 643,,,, 52,,,,, 1322, 39, 53,,,,,,,,,,,,,,,,, 59,,,,,,,, 219,,,,, 172,,,,,,,,, 35, 34,, 313,, 33,, 368,,,,,,, 63, 32, 203, 209
8049, 154, 38, 1218, 228,, 3307,,,,,,,,,,,,,,,, 318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1603,,,,,,,,, 30, 73,,,, 72,, 247,,,,,,, 71, 312, 126, 1003
8051, 23, 11, 25, 13,, 21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 65,,,,,,,,, 13, 15,,,, 15,, 24,,,,,,, 16, 28,, 36
8052, 96, 37, 26, 14,, 31,,, 98,, 73,,,,,,,,,,, 61,,,,,,,,,,,,,,,,, 64,,,,,,,, 42,,,,, 50,,,,,,,,, 33, 121,,,, 30,, 129,,,,,,, 128, 51,, 257
8056, 62, 15, 31, 112,, 158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 92,,,,,,,,, 27, 115,,,, 11,, 125,,,,,,, 592,,,
8067, 164, 15,, 216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 32, 171,,,, 41,,,,,,,,,,,,
8068, 124, 10,, 441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 40, 40,,,, 22,,,,,,,,,,,,
8069, 140, 11, 20, 97,, 68,,,,,,,,,,,,,,,, 35,,,,,,,,,,,,,,,,, 137,,,,,,,, 60,,,,, 57,,,,,,,,, 45, 64,,,, 17,, 525,,,,,,, 26, 32, 45, 785
8075, 1833, 17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 56,,,,, 20,,,,,,,,,,,,
8077, 26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8082, 37, 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 34,,,,, 28,,,,,,,,,,,,
8106, 255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 925,,,,,,,,,,,,,,,,,, 64,,,,,,,,,,,,,,,,,
8107, 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 69,,,,,,,,,,,,,,,,,, 63,,,,, 10,,,,,,,,,,,,
8108, 24, 15,, 70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 404,,,,,,,,,,,,,,,,,, 452, 181,,,, 18,,,,,,,,,,,,
8114, 145, 19, 518, 57,, 273,,,,,,,,,,,,,,,, 77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 37, 388,,,, 12,,,,,,,,, 87,,, 170
8115, 61, 98, 562, 91,, 227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 32, 154, 48,,, 61,, 91,,,,,,,,,,
8116, 127, 13, 53, 368,, 64,,,,,,,,,,,,,,,, 1720,,,,,,,,,,,,,,,,,,,,,,,,, 29,,,,, 87,,,,,,,,, 28, 494,,,, 16,, 23,,,,,,, 678, 67, 34, 40
8120, 156, 89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 25,,,,, 29,,,,,,,,,,,,
8127, 21, 14, 28, 17,, 26,,,,,,,,,,,,,,,, 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 34,,,,,,,,, 61, 22,,,, 12,, 21,,,,,,, 19, 38,, 33
8128, 34, 37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 26,,,,,,,,, 77,,,
8129, 53, 10, 35, 204,, 29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 38, 17,,,, 32,,,,,,,,, 34,,,
8134, 141, 21, 38, 51,, 169,,,,,,,,, 386,,,,,,, 112,,,,,,,,,,,,,,,,,,,,,,,,, 96,,,,, 156,,,,,,,,, 36, 357,, 133,, 13,, 265,,,,,,, 115, 225,, 42
8137, 554, 23, 39, 51, 79, 87, 175, 290, 202, 306, 190, 201, 875,, 32, 364,, 1196,, 486, 480, 278, 235, 151,,, 255, 102, 361,, 74,, 34, 154, 1948,,,, 557, 1233, 380,, 42,, 864,, 124,, 5359,, 223, 219,, 106,, 159,,, 67,, 55, 212, 654, 77, 213, 15, 89, 39,, 3353, 212,,,, 58, 350, 35, 73
8142, 114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8143, 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 69,,
8157, 533, 9, 26, 8, 151, 19, 365, 359, 37, 172, 146, 247, 188, 875, 489, 384, 631,, 136, 287, 220, 50, 49, 977, 7654, 2950, 2916, 2504, 416, 625, 138, 1028, 641, 117, 542, 297, 993, 2068, 942, 833, 842, 3157, 50, 832, 393, 965, 277, 1320, 2126,, 546, 32, 2415, 188,, 873, 553, 1228, 424, 548, 14, 16, 182, 47, 52, 7, 589, 44, 574, 130, 881, 815, 5438,, 40, 84, 70, 30
8158, 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
